disease_id,disease_name,disease_link,disease_img,symptoms,symptom_ids,related_diseases,related_disease_ids,department,synonyms
32163,가와사키병(Kawasaki Disease),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32163,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003608,"발진, 경부 림프절병증, 기침, 복부 통증, 열, 점막변화, 설사","SS000810,SS000341,SS000868,SS000398,SS000684,SS000830,SS000527","심장 판막 질환, 부정맥, 심낭 삼출, 심근염","30303,30298,32166,31651",어린이병원,"MLNS,가와사키증후군,점막피부림프절증후군,카와사끼병,카와사키병,카와사키증후군,Mucocutaneous lymph node syndrome"
32122,결절성 다발동맥염(Polyarteritis nodosa),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32122,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003575,"열, 말초 신경장애, 근육통, 관절통, 자반증, 피로감","SS000684,SS000512,SS000618,SS000779,SS000826,SS000723","심내막염, 혈관염, 급성 C형 간염, 급성 B형 간염","32143,31756,32096,32095","혈관외과, 
																심장병원, 
																류마티스내과","결절다발동맥염,결절성동맥주위염"
32173,경동맥 협착증(Carotid artery stenosis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32173,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004690,"무증상, 감각 이상, 언어장애, 반신마비, 어지러움","SS000077,SS000593,SS000306,SS000240,SS000737","죽상경화증, 당뇨병, 고혈압, 급성 심근경색증, 뇌졸중","31753,31596,31322,32111,30518","혈관외과, 
																심장외과","경동맥협착,죽상경화성경동맥협착증,목동맥 협착증"
32081,고콜레스테롤혈증(Pure hypercholesterolemia),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32081,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004607,,,"급성 심근경색증, 협심증, 뇌졸중","32111,32179,30518","가정의학과, 
																내분비내과, 
																심장내과, 
																노년내과","고콜레스테롤혈,과콜레스테롤,과콜레스테롤혈증,콜레스테롤과다증"
31322,고혈압(Essential (primary) hypertension),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31322,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004022,"피부 긴장도 저하, 어지러움, 두통, 가슴 두근거림","SS000844,SS000737,SS000284,SS000861","폐성 고혈압, 자간전증, 자간증, 전이성 신장암, 뇌경색, 만성 신부전, 급성 신부전, 임신성 고혈압, 혈뇨, 부신 종양, 망막 박리, 뇌졸중, 자발성 두개강 내 출혈, 악성 종격동 종양, 양성 종격동 종양, 신부전, 뇌하수체 기능 항진, 갈색세포종, 신우요관 폐색, 면역글로불린 A 신병증","32170,31889,31871,32016,31996,31973,31971,31846,31801,31616,31157,30518,30517,30457,30456,31798,32275,32256,32207,32194","가정의학과, 
																심장내과","High blood pressure,Hypertension,본태성 고혈압,속발성 고혈압"
33602,급성 관동맥 증후군(Acute Coronary Syndrome),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=33602,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003681,"오심, 호흡곤란, 방사통, 가슴 통증, 어지러움","SS000416,SS000908,SS000768,SS000862,SS000737","협심증, 당뇨병, 고혈압, 죽상경화증, 고콜레스테롤혈증, 급성 심근경색증, 불안정형 협심증","32179,31596,31322,31753,32081,32111,32135","심장내과, 
																심장혈관흉부외과","ACS,급성 협심증"
32291,급성 류마티스성 열(Acute Rheumatic fever),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32291,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003740,"다발성 관절염, 빈맥, 열, 결절, 발진, 비출혈, 복부 통증","SS000763,SS000874,SS000684,SS000785,SS000810,SS000741,SS000398","성홍열, 심근염, 승모판 기능부전, 상기도 감염, 류마티스 관절염","32011,31651,32157,31816,30822","응급의학과, 
																어린이병원","급성 류머티스 열,류마티스 열,류마티스성열,류머트열,류머티스 열,류머티스성열"
32111,급성 심근경색증(Acute myocardial infarction),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32111,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003728,"호흡곤란, 가슴 통증, 발한, 불안, 창백, 구토, 오심","SS000908,SS000862,SS000650,SS000081,SS000833,SS000386,SS000416","허혈성 심질환, 오래된 심근경색증, 협심증","30275,32118,32179","심장내과, 
																심장병원","급성 심근경색,동맥증후군,심근경색,심근경색증"
33492,난원공 개존증(Patent Foramen Ovale),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=33492,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003901,"피로감, 운동 시 호흡곤란","SS000723,SS000892","뇌졸중, 동맥관 개존증, 총동맥간증, 심방 중격 결손, 심실 중격 결손","30518,31636,31646,31637,31633",소아청소년심장과,
31752,뇌동맥 폐쇄(Occlusion of cerebral artery),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31752,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004280,"무의지증, 시력 감소, 의식 저하, 혼수, 감각 이상, 언어장애, 시야장애, 경련, 편측 사지의 감각소실, 운동 실어증","SS000076,SS000204,SS000320,SS000337,SS000593,SS000306,SS000206,SS000598,SS000778,SS000317","방광의 신경근육 기능 장애, 뇌졸중, 뇌경색","32212,30518,31996","신경과, 
																신경외과",
31648,단심실(Single ventricle),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31648,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004303,"심부전, 무산소 발작, 청색증","SS000884,SS000644,SS000834","방실 중격 결손, 온전한 심실 중격을 가진 폐동맥 폐쇄, 대혈관 전위, 선천성 심장 질환, 심실 중격 결손","31638,31647,31644,30451,31633","소아청소년심장과, 
																신생아과, 
																소아심장외과, 
																선천성심장병센터","단심실 심장병,단일 심실"
30449,대동맥 박리(Aortic dissection),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=30449,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004091,"어깨의 통증, 복부 통증, 오심, 돌연사, 요관 폐쇄, 헛배, 구토, 실신, 저혈량 쇼크, 요통","SS000757,SS000398,SS000416,SS000631,SS000023,SS000435,SS000386,SS000676,SS000701,SS000259","고혈압, 마르판 증후군","31322,32384","심장내과, 
																심장병원","대동맥 박리증,박리성 대동맥류"
31640,대동맥 협착(Aortic stenosis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31640,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004387,"심부전, 운동 시 호흡곤란, 피로감, 무증상, 가슴 통증, 실신","SS000884,SS000892,SS000723,SS000077,SS000862,SS000676","대동맥궁 단절, 울혈성 심부전, 급성 심근경색증, 대동맥판막 협착, 승모판 협착, 윌리암스 증후군","31639,30314,32111,32141,32159,32423","소아청소년심장과, 
																소아심장외과, 
																선천성심장병센터",대동맥판 협착
31653,대동맥 협착증(Coarctation of aorta),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31653,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003836,"호흡곤란, 쇼크, 신부전, 저림, 수유 곤란, 폐동맥 고혈압, 혈변, 운동 시 호흡곤란, 하지의 근력약화, 무뇨, 고혈압, 발육부전","SS000908,SS000665,SS000672,SS000775,SS000565,SS000901,SS000538,SS000892,SS000252,SS000007,SS000602,SS000648","심실 중격 결손, 신생아 괴사성 장염, 폐성 고혈압, 울혈성 심부전, 고혈압, 급성 신부전","31633,32004,32170,30314,31322,31971","심장내과, 
																심장병원","대동맥 판막 협착증,대동맥축착증"
31639,대동맥궁 단절(Interrupted aortic arch),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31639,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004273,"호흡곤란, 심부전, 심인성 쇼크, 보챔, 위장관의 허혈, 쇼크, 저심박출량, 대사성 산증, 무뇨, 폐동맥 고혈압","SS000908,SS000884,SS000889,SS000653,SS000422,SS000665,SS000895,SS000629,SS000007,SS000901","양대혈관 우심실 기시증, 단심실, 심실 중격 결손, 22번 염색체 장완 미세결실 증후군, 대혈관 전위, 신생아 괴사성 장염, 다운 증후군, 폐성 고혈압, 총동맥간증, 급성 신부전","31641,31648,31633,32342,31644,32004,32352,32170,31646,31971","소아청소년심장과, 
																소아심장외과, 
																선천성심장병센터",IAA
30450,대동맥류(Aortic aneurysm),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=30450,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003998,"복부 통증, 가슴 통증, 실신","SS000398,SS000862,SS000676","발살바동 동맥류 파열, 뇌동맥류, 동맥류, 복부 대동맥류, 흉부 대동맥류","31652,30503,31755,32110,32130","심장내과, 
																심장병원",
32140,대동맥판막 기능부전(Aortic (valve) insufficiency),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32140,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004717,"무증상, 기침, 가래, 자율신경장애, 가슴 통증, 호흡곤란","SS000077,SS000868,SS000859,SS000695,SS000862,SS000908","심내막염, 대동맥판막 협착, 대동맥 박리, 심장 판막 질환","32143,32141,30449,30303","심장내과, 
																심장병원","Aortic insufficiency,대동맥판막 기능부전증,대동맥판폐쇄부전,대동맥판폐쇄부전증"
32141,대동맥판막 협착(Aortic (valve) stenosis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32141,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004678,"기침, 가래, 무증상, 자율신경장애, 가슴 통증, 호흡곤란","SS000868,SS000859,SS000077,SS000695,SS000862,SS000908","심장 판막 질환, 류마티스 관절염, 심내막염, 대동맥판막 기능부전","30303,30822,32143,32140","심장내과, 
																심장병원","대동맥 판 협착,대동맥 판 협착증,대동맥 판막 협착증"
31644,대혈관 전위(Transposition of great artery),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31644,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004127,"청색증, 호흡곤란, 빈맥","SS000834,SS000908,SS000874","심실 중격 결손, 양대혈관 우심실 기시증, 울혈성 심부전, 선천성 심장 질환","31633,31641,30314,30451","소아청소년심장과, 
																신생아과, 
																소아심장외과, 
																선천성심장병센터",완전 대혈관 전위증
32172,동기능 부전 증후군(Sick sinus syndrome),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32172,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004766,"가슴 두근거림, 가슴 통증, 자율신경장애, 어지러움, 호흡곤란","SS000861,SS000862,SS000695,SS000737,SS000908","부정맥, 심장 판막 질환, 오래된 심근경색증, 심근병증","30298,30303,32118,30320",,"동기능부전증,동방결절기능부전,동방결절기능부전증,동방결절기능부전증후군"
31656,동맥간증(Truncus arteriosus),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31656,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004229,"청색증, 수유 곤란, 발육부전, 호흡곤란","SS000834,SS000565,SS000648,SS000908","폐성 고혈압, 선천성 심장 질환","32170,30451","소아청소년심장과, 
																소아심장외과, 
																선천성심장병센터","동맥간,동맥간 지속성 동맥줄기"
31636,동맥관 개존증(Patent ductus arteriosus),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31636,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004187,"심잡음, 무증상, 발육부전","SS000890,SS000077,SS000648","폐성 고혈압, 울혈성 심부전, 선천성 심장 질환, 풍진, 다운 증후군, 심내막염","32170,30314,30451,31612,32352,32143","심장내과, 
																소아청소년심장과, 
																소아심장외과, 
																선천성심장병센터",보탈로동맥관개존증
31755,동맥류(Other aneurysm),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31755,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004281,쇼크,SS000665,"대동맥 박리, 대동맥류, 고혈압, 복부 대동맥류, 죽상경화증, 뇌동맥류, 흉부 대동맥류, 발살바동 동맥류 파열","30449,30450,31322,32110,31753,30503,32130,31652","심장내과, 
																심장혈관흉부외과","가성 동맥류,선천성 동맥류,진성 동맥류"
31751,동맥색전증 및 혈전증(Arterial embolism and thrombosis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31751,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004304,"괴사, 말초 통증, 저림, 말초의 허혈","SS000788,SS000639,SS000775,SS000765","뇌졸중, 급성 심근경색증, 심방 세동","30518,32111,30452","심장내과, 
																혈관외과","Thrombosis,embolism,뇌 동맥 혈전증,뇌동맥 색전증,동맥 혈전색전증,동맥색전,동맥색전증,동맥혈전,동맥혈전증,색전증,혈전색전증,혈전증"
32112,동정맥루 기능부전(AVF malfuction),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32112,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004704,"발적, 환부 부종, 열감, 동정맥루 잡음 약화","SS000809,SS000729,SS000685,SS000752","신부전, 만성 신부전","31798,31973",혈관외과,
31852,두통(Headache),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31852,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004363,"압통, 박동성 통증, 뇌압상승증상, 눈이 무거운 느낌","SS000439,SS000293,SS000280,SS000189","뇌종양, 넬슨 증후군, 자발성 두개강 내 출혈, 급성 A형 간염, 바이러스성 뇌수막염, 박테리아성 뇌수막염, 미세혈관병용혈빈혈, 새집 증후군, 군발성 두통 증후군, 편두통, 근육 긴장성 두통, 외상성 경막하 출혈, 지주막하 출혈, 급성 B형 간염, 급성 C형 간염, 말단비대증, 호흡성 산증, 독성 쇼크 증후군, 대사성 산증, 일본 뇌염, 뇌염, 뎅기열, 양성 뇌종양","30490,32153,30517,31626,31721,31723,31792,32085,31870,31876,31881,31892,31924,32095,32096,32282,32311,32315,32318,32164,32162,32161,30499","노년내과, 
																신경과, 
																신경외과, 
																소아신경과",머리의 통증
33639,레리시 증후군(Leriche Syndrome),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=33639,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000008722,"불임, 저림, 발기부전","SS000451,SS000775,SS000448","고콜레스테롤혈증, 고혈압, 죽상경화증","32081,31322,31753",,
